data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,ano,mes,dia,hora,minuto,segundo,dia_semana_num,dia_semana_nome,estacao
2023-03-08 19:48:16.965072,Pina,Ameaça,Assalto a Mão Armada,Objeto Contundente,3,4,Feminino,59,Delegacia Afogados,2023,3,8,19,48,16,2,Wednesday,Outono
2024-11-29 19:48:16.965076,Casa Forte,Tráfico de Drogas,Emboscada,Objeto Contundente,2,4,Não Informado,55,Delegacia Casa Forte,2024,11,29,19,48,16,4,Friday,Primavera
2024-03-11 19:48:16.965080,Tamarineira,Roubo,Invasão Residencial,Arma de Fogo,2,0,Não Informado,17,Delegacia Afogados,2024,3,11,19,48,16,0,Monday,Outono
2024-04-17 19:48:16.965082,Torre,Furto,Invasão Residencial,Objeto Contundente,0,1,Masculino,18,Delegacia Boa Viagem,2024,4,17,19,48,16,2,Wednesday,Outono
2022-10-25 19:48:16.965084,Torre,Roubo,Estupro Coletivo,Faca,2,3,Feminino,52,Delegacia Casa Forte,2022,10,25,19,48,16,1,Tuesday,Primavera
2022-11-24 19:48:16.965086,Afogados,Furto,Estelionato Bancário,Nenhum,3,0,Feminino,30,Delegacia Casa Forte,2022,11,24,19,48,16,3,Thursday,Primavera
2023-09-19 19:48:16.965088,Casa Forte,Tráfico de Drogas,Arrombamento,Arma de Fogo,4,1,Feminino,64,Delegacia Pina,2023,9,19,19,48,16,1,Tuesday,Primavera
2023-07-25 19:48:16.965090,Torre,Homicídio,Estelionato Bancário,Explosivos,0,4,Masculino,51,Delegacia Boa Viagem,2023,7,25,19,48,16,1,Tuesday,Inverno
2023-08-18 19:48:16.965091,Boa Viagem,Estelionato,Golpe Telefônico,Explosivos,4,2,Masculino,46,Delegacia Pina,2023,8,18,19,48,16,4,Friday,Inverno
2023-11-03 19:48:16.965093,Afogados,Latrocínio,Estupro Coletivo,Arma de Fogo,4,0,Masculino,45,Delegacia Santo Amaro,2023,11,3,19,48,16,4,Friday,Primavera
2023-11-12 19:48:16.965095,Casa Forte,Roubo,Arrombamento,Arma de Fogo,2,4,Masculino,14,Delegacia Santo Amaro,2023,11,12,19,48,16,6,Sunday,Primavera
2023-11-02 19:48:16.965097,Pina,Roubo,Invasão Residencial,Faca,3,3,Feminino,37,Delegacia Boa Viagem,2023,11,2,19,48,16,3,Thursday,Primavera
2023-11-16 19:48:16.965099,Graças,Furto,Crime Cibernético,Objeto Contundente,0,2,Feminino,52,Delegacia Torre,2023,11,16,19,48,16,3,Thursday,Primavera
2024-09-22 19:48:16.965101,Casa Forte,Roubo,Crime Cibernético,Faca,1,2,Não Informado,23,Delegacia Afogados,2024,9,22,19,48,16,6,Sunday,Primavera
2023-07-27 19:48:16.965103,Torre,Homicídio,Crime Cibernético,Explosivos,0,2,Feminino,46,Delegacia Pina,2023,7,27,19,48,16,3,Thursday,Inverno
2024-06-19 19:48:16.965104,Tamarineira,Furto,Crime Cibernético,Nenhum,0,2,Masculino,58,Delegacia Torre,2024,6,19,19,48,16,2,Wednesday,Inverno
2023-03-11 19:48:16.965106,Imbiribeira,Estupro,Estelionato Bancário,Nenhum,3,1,Feminino,49,Delegacia Santo Amaro,2023,3,11,19,48,16,5,Saturday,Outono
2023-10-31 19:48:16.965108,Tamarineira,Furto,Fraude Online,Explosivos,4,4,Masculino,64,Delegacia Pina,2023,10,31,19,48,16,1,Tuesday,Primavera
2024-03-18 19:48:16.965110,Tamarineira,Sequestro,Arrombamento,Arma de Fogo,3,2,Feminino,59,Delegacia Afogados,2024,3,18,19,48,16,0,Monday,Outono
2024-12-30 19:48:16.965111,Imbiribeira,Sequestro,Estelionato Bancário,Objeto Contundente,2,0,Masculino,63,Delegacia Santo Amaro,2024,12,30,19,48,16,0,Monday,Verão
2025-05-29 19:48:16.965113,Imbiribeira,Sequestro,Golpe Telefônico,Faca,0,3,Masculino,27,Delegacia Pina,2025,5,29,19,48,16,3,Thursday,Outono
2024-07-18 19:48:16.965115,Afogados,Estupro,Arrombamento,Explosivos,1,0,Feminino,36,Delegacia Afogados,2024,7,18,19,48,16,3,Thursday,Inverno
2025-03-08 19:48:16.965117,Tamarineira,Estelionato,Golpe Telefônico,Nenhum,1,0,Masculino,19,Delegacia Casa Forte,2025,3,8,19,48,16,5,Saturday,Outono
2024-04-02 19:48:16.965119,Torre,Furto,Estupro Coletivo,Explosivos,0,4,Feminino,65,Delegacia Pina,2024,4,2,19,48,16,1,Tuesday,Outono
2025-06-30 19:48:16.965121,Espinheiro,Homicídio,Estelionato Bancário,Nenhum,2,2,Masculino,64,Delegacia Boa Viagem,2025,6,30,19,48,16,0,Monday,Inverno
2024-12-29 19:48:16.965122,Imbiribeira,Ameaça,Fraude Online,Faca,1,4,Não Informado,31,Delegacia Afogados,2024,12,29,19,48,16,6,Sunday,Verão
2024-04-29 19:48:16.965124,Espinheiro,Homicídio,Emboscada,Objeto Contundente,1,2,Não Informado,44,Delegacia Torre,2024,4,29,19,48,16,0,Monday,Outono
2024-12-10 19:48:16.965126,Graças,Estupro,Estupro Coletivo,Nenhum,2,1,Não Informado,21,Delegacia Afogados,2024,12,10,19,48,16,1,Tuesday,Verão
2023-06-13 19:48:16.965128,Imbiribeira,Estelionato,Assalto a Mão Armada,Explosivos,4,0,Não Informado,58,Delegacia Boa Viagem,2023,6,13,19,48,16,1,Tuesday,Inverno
2024-01-06 19:48:16.965130,Torre,Latrocínio,Emboscada,Arma de Fogo,2,3,Não Informado,23,Delegacia Casa Forte,2024,1,6,19,48,16,5,Saturday,Verão
2024-04-23 19:48:16.965132,Imbiribeira,Latrocínio,Assalto a Mão Armada,Objeto Contundente,0,0,Não Informado,54,Delegacia Casa Forte,2024,4,23,19,48,16,1,Tuesday,Outono
2025-02-25 19:48:16.965133,Casa Forte,Furto,Invasão Residencial,Objeto Contundente,1,3,Não Informado,17,Delegacia Santo Amaro,2025,2,25,19,48,16,1,Tuesday,Verão
2023-02-07 19:48:16.965135,Imbiribeira,Latrocínio,Crime Cibernético,Objeto Contundente,4,0,Não Informado,16,Delegacia Pina,2023,2,7,19,48,16,1,Tuesday,Verão
2023-07-24 19:48:16.965137,Pina,Roubo,Invasão Residencial,Nenhum,4,0,Não Informado,19,Delegacia Boa Viagem,2023,7,24,19,48,16,0,Monday,Inverno
2023-12-13 19:48:16.965139,Casa Forte,Violência Doméstica,Assalto a Mão Armada,Faca,1,2,Masculino,46,Delegacia Santo Amaro,2023,12,13,19,48,16,2,Wednesday,Verão
2023-07-05 19:48:16.965141,Espinheiro,Ameaça,Estelionato Bancário,Explosivos,3,2,Masculino,61,Delegacia Casa Forte,2023,7,5,19,48,16,2,Wednesday,Inverno
2023-02-21 19:48:16.965142,Espinheiro,Latrocínio,Estelionato Bancário,Faca,0,1,Masculino,66,Delegacia Pina,2023,2,21,19,48,16,1,Tuesday,Verão
2023-08-27 19:48:16.965144,Graças,Estupro,Fraude Online,Arma de Fogo,2,1,Não Informado,27,Delegacia Pina,2023,8,27,19,48,16,6,Sunday,Inverno
2023-08-30 19:48:16.965146,Boa Viagem,Sequestro,Assalto a Mão Armada,Explosivos,0,3,Não Informado,33,Delegacia Santo Amaro,2023,8,30,19,48,16,2,Wednesday,Inverno
2024-12-20 19:48:16.965148,Santo Amaro,Furto,Fraude Online,Arma de Fogo,4,3,Feminino,69,Delegacia Afogados,2024,12,20,19,48,16,4,Friday,Verão
2025-06-24 19:48:16.965149,Graças,Furto,Estelionato Bancário,Arma de Fogo,3,1,Não Informado,44,Delegacia Casa Forte,2025,6,24,19,48,16,1,Tuesday,Inverno
2023-08-23 19:48:16.965151,Espinheiro,Furto,Emboscada,Explosivos,2,1,Masculino,60,Delegacia Afogados,2023,8,23,19,48,16,2,Wednesday,Inverno
2022-11-02 19:48:16.965153,Graças,Latrocínio,Arrombamento,Nenhum,0,4,Não Informado,27,Delegacia Afogados,2022,11,2,19,48,16,2,Wednesday,Primavera
2025-08-19 19:48:16.965155,Tamarineira,Homicídio,Assalto a Mão Armada,Nenhum,1,3,Não Informado,48,Delegacia Pina,2025,8,19,19,48,16,1,Tuesday,Inverno
2024-04-14 19:48:16.965157,Casa Forte,Estupro,Fraude Online,Nenhum,4,4,Não Informado,58,Delegacia Boa Viagem,2024,4,14,19,48,16,6,Sunday,Outono
2025-02-27 19:48:16.965160,Afogados,Sequestro,Crime Cibernético,Faca,2,1,Feminino,36,Delegacia Afogados,2025,2,27,19,48,16,3,Thursday,Verão
2023-10-31 19:48:16.965163,Imbiribeira,Latrocínio,Emboscada,Objeto Contundente,1,3,Feminino,51,Delegacia Boa Viagem,2023,10,31,19,48,16,1,Tuesday,Primavera
2025-06-04 19:48:16.965166,Casa Forte,Furto,Fraude Online,Arma de Fogo,3,0,Masculino,56,Delegacia Torre,2025,6,4,19,48,16,2,Wednesday,Inverno
2024-02-04 19:48:16.965169,Tamarineira,Homicídio,Invasão Residencial,Arma de Fogo,1,4,Não Informado,56,Delegacia Torre,2024,2,4,19,48,16,6,Sunday,Verão
2025-05-28 19:48:16.965173,Santo Amaro,Estupro,Assalto a Mão Armada,Nenhum,2,3,Feminino,58,Delegacia Pina,2025,5,28,19,48,16,2,Wednesday,Outono
2023-05-06 19:48:16.965176,Imbiribeira,Furto,Estelionato Bancário,Nenhum,0,3,Não Informado,34,Delegacia Torre,2023,5,6,19,48,16,5,Saturday,Outono
2023-09-22 19:48:16.965180,Santo Amaro,Furto,Emboscada,Faca,2,2,Masculino,24,Delegacia Torre,2023,9,22,19,48,16,4,Friday,Primavera
2024-06-20 19:48:16.965182,Imbiribeira,Ameaça,Golpe Telefônico,Faca,2,4,Não Informado,64,Delegacia Afogados,2024,6,20,19,48,16,3,Thursday,Inverno
2025-07-02 19:48:16.965183,Pina,Violência Doméstica,Invasão Residencial,Faca,1,1,Não Informado,37,Delegacia Boa Viagem,2025,7,2,19,48,16,2,Wednesday,Inverno
2024-04-21 19:48:16.965185,Graças,Latrocínio,Invasão Residencial,Faca,4,1,Masculino,61,Delegacia Torre,2024,4,21,19,48,16,6,Sunday,Outono
2024-09-28 19:48:16.965187,Santo Amaro,Furto,Assalto a Mão Armada,Arma de Fogo,2,2,Masculino,27,Delegacia Boa Viagem,2024,9,28,19,48,16,5,Saturday,Primavera
2022-11-25 19:48:16.965209,Imbiribeira,Violência Doméstica,Estelionato Bancário,Nenhum,4,1,Masculino,61,Delegacia Santo Amaro,2022,11,25,19,48,16,4,Friday,Primavera
2024-03-18 19:48:16.965211,Boa Viagem,Estupro,Crime Cibernético,Arma de Fogo,1,3,Masculino,60,Delegacia Casa Forte,2024,3,18,19,48,16,0,Monday,Outono
2024-11-12 19:48:16.965213,Graças,Estelionato,Invasão Residencial,Faca,4,1,Não Informado,65,Delegacia Afogados,2024,11,12,19,48,16,1,Tuesday,Primavera
2025-01-22 19:48:16.965214,Tamarineira,Estupro,Estupro Coletivo,Explosivos,2,2,Não Informado,23,Delegacia Santo Amaro,2025,1,22,19,48,16,2,Wednesday,Verão
2025-06-12 19:48:16.965216,Pina,Furto,Arrombamento,Nenhum,3,0,Não Informado,39,Delegacia Casa Forte,2025,6,12,19,48,16,3,Thursday,Inverno
2025-08-14 19:48:16.965218,Espinheiro,Homicídio,Estelionato Bancário,Objeto Contundente,0,0,Não Informado,27,Delegacia Santo Amaro,2025,8,14,19,48,16,3,Thursday,Inverno
2025-02-01 19:48:16.965220,Casa Forte,Homicídio,Estupro Coletivo,Arma de Fogo,0,3,Feminino,29,Delegacia Boa Viagem,2025,2,1,19,48,16,5,Saturday,Verão
2024-04-14 19:48:16.965224,Graças,Latrocínio,Golpe Telefônico,Nenhum,1,0,Não Informado,50,Delegacia Santo Amaro,2024,4,14,19,48,16,6,Sunday,Outono
2024-01-13 19:48:16.965227,Afogados,Sequestro,Emboscada,Objeto Contundente,3,1,Não Informado,66,Delegacia Pina,2024,1,13,19,48,16,5,Saturday,Verão
2025-05-01 19:48:16.965230,Afogados,Violência Doméstica,Fraude Online,Faca,4,4,Não Informado,65,Delegacia Torre,2025,5,1,19,48,16,3,Thursday,Outono
2024-11-07 19:48:16.965234,Imbiribeira,Latrocínio,Assalto a Mão Armada,Faca,1,3,Masculino,43,Delegacia Pina,2024,11,7,19,48,16,3,Thursday,Primavera
2023-12-10 19:48:16.965237,Imbiribeira,Ameaça,Golpe Telefônico,Faca,4,0,Feminino,52,Delegacia Santo Amaro,2023,12,10,19,48,16,6,Sunday,Verão
2023-01-24 19:48:16.965243,Imbiribeira,Estelionato,Crime Cibernético,Arma de Fogo,4,4,Feminino,56,Delegacia Santo Amaro,2023,1,24,19,48,16,1,Tuesday,Verão
2025-07-22 19:48:16.965246,Afogados,Homicídio,Invasão Residencial,Explosivos,3,4,Feminino,23,Delegacia Santo Amaro,2025,7,22,19,48,16,1,Tuesday,Inverno
2023-05-13 19:48:16.965250,Tamarineira,Estelionato,Emboscada,Objeto Contundente,1,1,Masculino,68,Delegacia Torre,2023,5,13,19,48,16,5,Saturday,Outono
2025-07-25 19:48:16.965254,Tamarineira,Tráfico de Drogas,Fraude Online,Arma de Fogo,3,1,Feminino,37,Delegacia Afogados,2025,7,25,19,48,16,4,Friday,Inverno
2025-07-15 19:48:16.965257,Graças,Ameaça,Uso de Arma de Fogo,Faca,3,0,Não Informado,14,Delegacia Casa Forte,2025,7,15,19,48,16,1,Tuesday,Inverno
2024-02-15 19:48:16.965260,Imbiribeira,Furto,Emboscada,Explosivos,2,2,Feminino,69,Delegacia Boa Viagem,2024,2,15,19,48,16,3,Thursday,Verão
2025-06-10 19:48:16.965263,Casa Forte,Estelionato,Estelionato Bancário,Faca,0,1,Não Informado,32,Delegacia Torre,2025,6,10,19,48,16,1,Tuesday,Inverno
2024-12-21 19:48:16.965266,Afogados,Tráfico de Drogas,Estupro Coletivo,Objeto Contundente,2,3,Feminino,29,Delegacia Santo Amaro,2024,12,21,19,48,16,5,Saturday,Verão
2024-06-15 19:48:16.965269,Pina,Homicídio,Fraude Online,Nenhum,2,3,Não Informado,47,Delegacia Pina,2024,6,15,19,48,16,5,Saturday,Inverno
2022-08-31 19:48:16.965273,Santo Amaro,Furto,Emboscada,Explosivos,0,1,Masculino,21,Delegacia Torre,2022,8,31,19,48,16,2,Wednesday,Inverno
2025-01-03 19:48:16.965276,Casa Forte,Violência Doméstica,Assalto a Mão Armada,Faca,3,1,Não Informado,44,Delegacia Boa Viagem,2025,1,3,19,48,16,4,Friday,Verão
2024-04-13 19:48:16.965283,Espinheiro,Homicídio,Uso de Arma de Fogo,Explosivos,4,4,Não Informado,30,Delegacia Torre,2024,4,13,19,48,16,5,Saturday,Outono
2024-12-22 19:48:16.965286,Afogados,Furto,Arrombamento,Explosivos,1,4,Masculino,27,Delegacia Torre,2024,12,22,19,48,16,6,Sunday,Verão
2024-07-14 19:48:16.965288,Casa Forte,Ameaça,Uso de Arma de Fogo,Explosivos,3,1,Masculino,51,Delegacia Afogados,2024,7,14,19,48,16,6,Sunday,Inverno
2023-03-14 19:48:16.965291,Imbiribeira,Homicídio,Estupro Coletivo,Nenhum,1,1,Masculino,20,Delegacia Casa Forte,2023,3,14,19,48,16,1,Tuesday,Outono
2023-07-06 19:48:16.965294,Afogados,Violência Doméstica,Emboscada,Explosivos,3,0,Masculino,59,Delegacia Santo Amaro,2023,7,6,19,48,16,3,Thursday,Inverno
2023-01-19 19:48:16.965298,Casa Forte,Estelionato,Crime Cibernético,Faca,2,4,Masculino,55,Delegacia Pina,2023,1,19,19,48,16,3,Thursday,Verão
2025-04-13 19:48:16.965301,Pina,Tráfico de Drogas,Estelionato Bancário,Objeto Contundente,3,3,Não Informado,41,Delegacia Boa Viagem,2025,4,13,19,48,16,6,Sunday,Outono
2025-08-19 19:48:16.965304,Tamarineira,Ameaça,Crime Cibernético,Nenhum,1,0,Feminino,18,Delegacia Torre,2025,8,19,19,48,16,1,Tuesday,Inverno
2024-04-25 19:48:16.965314,Pina,Latrocínio,Invasão Residencial,Faca,1,3,Feminino,31,Delegacia Pina,2024,4,25,19,48,16,3,Thursday,Outono
2023-06-28 19:48:16.965316,Afogados,Estelionato,Arrombamento,Faca,0,1,Feminino,69,Delegacia Casa Forte,2023,6,28,19,48,16,2,Wednesday,Inverno
2022-11-14 19:48:16.965318,Imbiribeira,Furto,Estupro Coletivo,Faca,0,3,Não Informado,35,Delegacia Afogados,2022,11,14,19,48,16,0,Monday,Primavera
2025-06-19 19:48:16.965320,Santo Amaro,Ameaça,Estelionato Bancário,Arma de Fogo,1,3,Não Informado,52,Delegacia Casa Forte,2025,6,19,19,48,16,3,Thursday,Inverno
2023-03-25 19:48:16.965322,Pina,Furto,Invasão Residencial,Objeto Contundente,3,0,Feminino,30,Delegacia Pina,2023,3,25,19,48,16,5,Saturday,Outono
2022-09-13 19:48:16.965325,Tamarineira,Furto,Invasão Residencial,Explosivos,1,4,Masculino,56,Delegacia Boa Viagem,2022,9,13,19,48,16,1,Tuesday,Primavera
2024-02-09 19:48:16.965328,Espinheiro,Furto,Assalto a Mão Armada,Arma de Fogo,3,2,Não Informado,22,Delegacia Afogados,2024,2,9,19,48,16,4,Friday,Verão
2024-01-04 19:48:16.965331,Torre,Estelionato,Crime Cibernético,Explosivos,0,0,Masculino,60,Delegacia Pina,2024,1,4,19,48,16,3,Thursday,Verão
2025-05-08 19:48:16.965334,Imbiribeira,Homicídio,Crime Cibernético,Faca,1,1,Masculino,45,Delegacia Pina,2025,5,8,19,48,16,3,Thursday,Outono
2023-01-12 19:48:16.965337,Graças,Furto,Invasão Residencial,Faca,0,4,Não Informado,50,Delegacia Santo Amaro,2023,1,12,19,48,16,3,Thursday,Verão
2023-08-02 19:48:16.965340,Torre,Estupro,Fraude Online,Nenhum,1,4,Feminino,58,Delegacia Casa Forte,2023,8,2,19,48,16,2,Wednesday,Inverno
2025-04-20 19:48:16.965343,Graças,Latrocínio,Emboscada,Nenhum,2,4,Feminino,65,Delegacia Afogados,2025,4,20,19,48,16,6,Sunday,Outono
2024-10-31 19:48:16.965347,Casa Forte,Violência Doméstica,Crime Cibernético,Objeto Contundente,0,3,Feminino,55,Delegacia Pina,2024,10,31,19,48,16,3,Thursday,Primavera
2023-06-21 19:48:16.965350,Graças,Estupro,Uso de Arma de Fogo,Explosivos,1,3,Não Informado,57,Delegacia Casa Forte,2023,6,21,19,48,16,2,Wednesday,Inverno
2022-10-07 19:48:16.965354,Imbiribeira,Homicídio,Assalto a Mão Armada,Nenhum,3,3,Feminino,48,Delegacia Casa Forte,2022,10,7,19,48,16,4,Friday,Primavera
2023-09-29 19:48:16.965357,Afogados,Ameaça,Invasão Residencial,Faca,3,2,Masculino,14,Delegacia Casa Forte,2023,9,29,19,48,16,4,Friday,Primavera
2025-07-31 19:48:16.965361,Santo Amaro,Furto,Fraude Online,Arma de Fogo,3,4,Masculino,16,Delegacia Afogados,2025,7,31,19,48,16,3,Thursday,Inverno
2023-03-19 19:48:16.965365,Santo Amaro,Furto,Estupro Coletivo,Arma de Fogo,4,0,Masculino,14,Delegacia Afogados,2023,3,19,19,48,16,6,Sunday,Outono
2024-07-01 19:48:16.965368,Afogados,Homicídio,Fraude Online,Faca,1,3,Não Informado,31,Delegacia Torre,2024,7,1,19,48,16,0,Monday,Inverno
2022-11-05 19:48:16.965372,Casa Forte,Furto,Crime Cibernético,Explosivos,4,4,Não Informado,32,Delegacia Pina,2022,11,5,19,48,16,5,Saturday,Primavera
2023-09-06 19:48:16.965375,Imbiribeira,Homicídio,Emboscada,Objeto Contundente,4,2,Feminino,45,Delegacia Torre,2023,9,6,19,48,16,2,Wednesday,Primavera
2024-02-06 19:48:16.965378,Afogados,Ameaça,Estelionato Bancário,Faca,1,1,Masculino,17,Delegacia Santo Amaro,2024,2,6,19,48,16,1,Tuesday,Verão
2025-04-26 19:48:16.965381,Afogados,Homicídio,Invasão Residencial,Objeto Contundente,4,2,Não Informado,59,Delegacia Afogados,2025,4,26,19,48,16,5,Saturday,Outono
2022-09-22 19:48:16.965384,Santo Amaro,Sequestro,Fraude Online,Faca,1,2,Masculino,33,Delegacia Afogados,2022,9,22,19,48,16,3,Thursday,Primavera
2025-04-12 19:48:16.965387,Graças,Estupro,Golpe Telefônico,Nenhum,0,0,Feminino,58,Delegacia Torre,2025,4,12,19,48,16,5,Saturday,Outono
2023-11-12 19:48:16.965390,Boa Viagem,Ameaça,Invasão Residencial,Faca,2,2,Feminino,56,Delegacia Afogados,2023,11,12,19,48,16,6,Sunday,Primavera
2024-06-02 19:48:16.965393,Boa Viagem,Homicídio,Estelionato Bancário,Arma de Fogo,2,4,Feminino,59,Delegacia Casa Forte,2024,6,2,19,48,16,6,Sunday,Inverno
2025-04-14 19:48:16.965396,Casa Forte,Violência Doméstica,Estupro Coletivo,Faca,3,0,Não Informado,53,Delegacia Casa Forte,2025,4,14,19,48,16,0,Monday,Outono
2022-09-06 19:48:16.965400,Santo Amaro,Tráfico de Drogas,Assalto a Mão Armada,Nenhum,3,1,Masculino,53,Delegacia Afogados,2022,9,6,19,48,16,1,Tuesday,Primavera
2022-10-05 19:48:16.965403,Casa Forte,Tráfico de Drogas,Emboscada,Explosivos,1,1,Não Informado,48,Delegacia Afogados,2022,10,5,19,48,16,2,Wednesday,Primavera
2024-03-27 19:48:16.965406,Casa Forte,Sequestro,Uso de Arma de Fogo,Nenhum,2,1,Não Informado,33,Delegacia Boa Viagem,2024,3,27,19,48,16,2,Wednesday,Outono
2024-02-29 19:48:16.965409,Casa Forte,Latrocínio,Fraude Online,Objeto Contundente,1,4,Não Informado,61,Delegacia Torre,2024,2,29,19,48,16,3,Thursday,Verão
2023-06-27 19:48:16.965412,Casa Forte,Estelionato,Assalto a Mão Armada,Faca,4,3,Feminino,67,Delegacia Casa Forte,2023,6,27,19,48,16,1,Tuesday,Inverno
2022-09-28 19:48:16.965415,Santo Amaro,Furto,Fraude Online,Nenhum,4,2,Não Informado,39,Delegacia Santo Amaro,2022,9,28,19,48,16,2,Wednesday,Primavera
2023-11-06 19:48:16.965419,Afogados,Sequestro,Fraude Online,Nenhum,1,4,Não Informado,31,Delegacia Torre,2023,11,6,19,48,16,0,Monday,Primavera
2025-03-09 19:48:16.965422,Graças,Estupro,Emboscada,Nenhum,2,1,Não Informado,30,Delegacia Boa Viagem,2025,3,9,19,48,16,6,Sunday,Outono
2024-02-22 19:48:16.965425,Pina,Homicídio,Invasão Residencial,Objeto Contundente,3,3,Não Informado,24,Delegacia Torre,2024,2,22,19,48,16,3,Thursday,Verão
2025-07-30 19:48:16.965428,Torre,Furto,Crime Cibernético,Nenhum,3,2,Masculino,46,Delegacia Santo Amaro,2025,7,30,19,48,16,2,Wednesday,Inverno
2023-11-13 19:48:16.965431,Espinheiro,Ameaça,Arrombamento,Explosivos,3,1,Feminino,44,Delegacia Boa Viagem,2023,11,13,19,48,16,0,Monday,Primavera
2024-01-08 19:48:16.965434,Torre,Homicídio,Emboscada,Explosivos,0,2,Não Informado,15,Delegacia Afogados,2024,1,8,19,48,16,0,Monday,Verão
2025-05-07 19:48:16.965437,Espinheiro,Estelionato,Uso de Arma de Fogo,Nenhum,2,3,Masculino,61,Delegacia Torre,2025,5,7,19,48,16,2,Wednesday,Outono
2025-06-12 19:48:16.965440,Casa Forte,Estupro,Crime Cibernético,Arma de Fogo,0,0,Feminino,38,Delegacia Santo Amaro,2025,6,12,19,48,16,3,Thursday,Inverno
2024-10-02 19:48:16.965443,Boa Viagem,Estelionato,Estupro Coletivo,Objeto Contundente,2,3,Masculino,53,Delegacia Santo Amaro,2024,10,2,19,48,16,2,Wednesday,Primavera
2023-06-03 19:48:16.965446,Pina,Estupro,Invasão Residencial,Explosivos,2,1,Feminino,14,Delegacia Boa Viagem,2023,6,3,19,48,16,5,Saturday,Inverno
2023-05-24 19:48:16.965450,Imbiribeira,Ameaça,Invasão Residencial,Faca,2,0,Feminino,26,Delegacia Afogados,2023,5,24,19,48,16,2,Wednesday,Outono
2024-12-19 19:48:16.965452,Imbiribeira,Roubo,Fraude Online,Arma de Fogo,3,2,Não Informado,59,Delegacia Santo Amaro,2024,12,19,19,48,16,3,Thursday,Verão
2022-11-03 19:48:16.965456,Afogados,Tráfico de Drogas,Uso de Arma de Fogo,Objeto Contundente,0,1,Masculino,62,Delegacia Casa Forte,2022,11,3,19,48,16,3,Thursday,Primavera
2025-01-08 19:48:16.965459,Boa Viagem,Latrocínio,Uso de Arma de Fogo,Objeto Contundente,3,1,Feminino,46,Delegacia Pina,2025,1,8,19,48,16,2,Wednesday,Verão
2023-03-11 19:48:16.965463,Casa Forte,Tráfico de Drogas,Estupro Coletivo,Arma de Fogo,4,4,Feminino,64,Delegacia Afogados,2023,3,11,19,48,16,5,Saturday,Outono
2022-10-24 19:48:16.965466,Imbiribeira,Ameaça,Crime Cibernético,Faca,2,2,Feminino,19,Delegacia Pina,2022,10,24,19,48,16,0,Monday,Primavera
2022-09-12 19:48:16.965469,Casa Forte,Homicídio,Emboscada,Objeto Contundente,1,0,Feminino,30,Delegacia Casa Forte,2022,9,12,19,48,16,0,Monday,Primavera
2024-01-24 19:48:16.965472,Imbiribeira,Roubo,Uso de Arma de Fogo,Objeto Contundente,2,3,Masculino,63,Delegacia Santo Amaro,2024,1,24,19,48,16,2,Wednesday,Verão
2023-07-22 19:48:16.965476,Pina,Sequestro,Crime Cibernético,Explosivos,3,0,Não Informado,25,Delegacia Pina,2023,7,22,19,48,16,5,Saturday,Inverno
2025-01-25 19:48:16.965481,Torre,Sequestro,Golpe Telefônico,Faca,2,2,Não Informado,41,Delegacia Boa Viagem,2025,1,25,19,48,16,5,Saturday,Verão
2024-05-09 19:48:16.965483,Casa Forte,Roubo,Arrombamento,Objeto Contundente,4,3,Masculino,29,Delegacia Santo Amaro,2024,5,9,19,48,16,3,Thursday,Outono
2024-07-08 19:48:16.965485,Pina,Furto,Arrombamento,Arma de Fogo,2,1,Masculino,17,Delegacia Boa Viagem,2024,7,8,19,48,16,0,Monday,Inverno
2024-01-07 19:48:16.965486,Espinheiro,Sequestro,Crime Cibernético,Explosivos,4,2,Feminino,41,Delegacia Afogados,2024,1,7,19,48,16,6,Sunday,Verão
2023-11-03 19:48:16.965488,Espinheiro,Furto,Arrombamento,Explosivos,3,4,Masculino,16,Delegacia Casa Forte,2023,11,3,19,48,16,4,Friday,Primavera
2024-09-10 19:48:16.965490,Boa Viagem,Latrocínio,Crime Cibernético,Explosivos,4,2,Feminino,25,Delegacia Afogados,2024,9,10,19,48,16,1,Tuesday,Primavera
2022-10-07 19:48:16.965492,Tamarineira,Tráfico de Drogas,Fraude Online,Arma de Fogo,1,1,Masculino,27,Delegacia Boa Viagem,2022,10,7,19,48,16,4,Friday,Primavera
2023-11-30 19:48:16.965493,Casa Forte,Homicídio,Estelionato Bancário,Explosivos,1,0,Masculino,29,Delegacia Afogados,2023,11,30,19,48,16,3,Thursday,Primavera
2025-05-25 19:48:16.965499,Pina,Violência Doméstica,Arrombamento,Objeto Contundente,0,2,Masculino,29,Delegacia Torre,2025,5,25,19,48,16,6,Sunday,Outono
2024-07-26 19:48:16.965500,Casa Forte,Violência Doméstica,Invasão Residencial,Faca,1,4,Masculino,32,Delegacia Afogados,2024,7,26,19,48,16,4,Friday,Inverno
2023-02-11 19:48:16.965502,Santo Amaro,Estupro,Crime Cibernético,Explosivos,1,2,Feminino,37,Delegacia Casa Forte,2023,2,11,19,48,16,5,Saturday,Verão
2025-02-21 19:48:16.965504,Imbiribeira,Estupro,Assalto a Mão Armada,Arma de Fogo,4,2,Não Informado,67,Delegacia Casa Forte,2025,2,21,19,48,16,4,Friday,Verão
